Code postal,Commune,Type local,Prix m2
19120,ASTAILLAC,Maison,1290.0
19120,BEAULIEU-SUR-DORDOGNE,Maison,1393.103448275862
19120,BILHAC,Maison,2077.520833333333
19120,LA CHAPELLE-AUX-SAINTS,Maison,1946.478220574606
19120,NONARDS,Maison,1369.86301369863
19120,PUY-D ARNAC,Maison,1299.5618838992332
19120,QUEYSSAC-LES-VIGNES,Maison,1887.9148629148629
19120,SIONIAC,Maison,1625.0
19120,TUDEILS,Maison,1606.0897435897436
19130,LASCAUX,Maison,2396.4153846153845
19130,OBJAT,Appartement,1244.4096601073347
19130,OBJAT,Maison,1291.005291005291
19130,SAINT-AULAIRE,Maison,1089.2857142857144
19130,SAINT-BONNET-LA-RIVIERE,Maison,1917.910447761194
19130,SAINT-CYPRIEN,Maison,1666.6666666666667
19130,SAINT-CYR-LA-ROCHE,Maison,1440.1617647058824
19130,SAINT-SOLVE,Maison,1129.032258064516
19130,VIGNOLS,Maison,1547.8537087912086
19130,VOUTEZAC,Maison,1418.918918918919
19140,CONDAT SUR GANAVEIX,Appartement,1220.5882352941176
19140,CONDAT SUR GANAVEIX,Maison,1661.842105263158
19140,ESPARTIGNAC,Maison,1372.093023255814
19140,EYBURIE,Maison,1310.344827586207
19140,UZERCHE,Maison,1169.1789473684212
19150,CORNIL,Maison,1212.9310344827586
19150,ESPAGNAC,Maison,1135.996376811594
19150,LADIGNAC SUR RONDELLES,Maison,1084.7457627118645
19150,LAGARDE-MARC-LA-TOUR,Maison,1534.375
19150,LAGUENNE-SUR-AVALOUZE,Maison,1647.399660825325
19150,PANDRIGNES,Maison,1463.6238532110092
19150,SAINT-MARTIAL-DE-GIMEL,Maison,1015.625
19150,SAINT-PAUL,Maison,1820.0
19160,CHIRAC-BELLEVUE,Maison,1153.8461538461538
19160,LATRONCHE,Maison,1160.0
19160,LIGINIAC,Maison,1294.375
19160,NEUVIC,Maison,1300.1990049751244
19160,PALISSE,Maison,1756.8627450980393
19160,SERANDON,Maison,1280.0
19170,BONNEFOND,Maison,1222.2222222222222
19170,BUGEAT,Maison,1506.109243697479
19170,L'EGLISE AUX BOIS,Maison,1057.8947368421052
19170,LACELLE,Maison,1853.4482758620688
19170,TARNAC,Maison,1136.3636363636365
19170,VIAM,Maison,1153.8461538461538
19190,ALBIGNAC,Maison,1000.0
19190,AUBAZINE,Maison,1388.888888888889
19190,BEYNAT,Maison,1371.428571428571
19190,LANTEUIL,Maison,1625.0
19190,LE PESCHER,Maison,1363.6363636363635
19190,MENOIRE,Maison,1155.5555555555557
19190,SERILHAC,Maison,1350.6493506493507
19200,CONFOLENT-PORT-DIEU,Maison,1187.5
19200,MARGERIDES,Maison,1541.1764705882354
19200,SAINT-ETIENNE-AUX-CLOS,Maison,1058.8235294117646
19200,SAINT-EXUPERY-LES-ROCHES,Maison,1000.0
19200,SAINT-FREJOUX,Maison,1761.3325220565866
19200,SAINT-PARDOUX-LE-NEUF,Maison,1375.0
19200,SAINT-VICTOUR,Maison,1037.9746835443038
19200,USSEL,Appartement,2150.0
19200,USSEL,Maison,1514.2857142857142
19210,LUBERSAC,Maison,1436.8589743589746
19210,MONTGIBAUD,Maison,1719.2073170731708
19210,SAINT-JULIEN-LE-VENDOMOIS,Maison,1055.045871559633
19210,SAINT-MARTIN-SEPERT,Maison,3095.2380952380954
19210,SAINT-PARDOUX-CORBIER,Maison,1630.9216666666666
19220,AURIAC,Maison,2333.333333333333
19220,BASSIGNAC-LE-HAUT,Maison,1625.0
19220,DARAZAC,Maison,1253.173611111111
19220,SAINT-CIRGUES-LA-LOUTRE,Maison,1050.9554140127389
19220,SAINT-JULIEN-AUX-BOIS,Maison,1611.111111111111
19220,SAINT-PRIVAT,Maison,1166.6666666666667
19220,SERVIERES LE CHATEAU,Maison,1411.4197530864199
19230,ARNAC-POMPADOUR,Maison,1610.139318885449
19230,BEYSSAC,Maison,3318.6666666666665
19230,SAINT-SORNIN-LAVOLPS,Appartement,4000.0
19230,SAINT-SORNIN-LAVOLPS,Maison,1386.8371212121212
19230,TROCHE,Maison,1353.3834586466166
19240,ALLASSAC,Maison,1582.2784810126582
19240,SAINT-VIANCE,Maison,1644.7368421052631
19240,VARETZ,Maison,1814.1268286311392
19250,AMBRUGEAT,Maison,2750.0
19250,COMBRESSOL,Maison,1515.0
19250,DAVIGNAC,Maison,1819.672131147541
19250,MAUSSAC,Maison,1604.8076923076924
19250,MEYMAC,Appartement,1345.5882352941176
19250,MEYMAC,Maison,1530.4388422035481
19250,SAINT-SULPICE-LES-BOIS,Maison,2113.125
19260,TREIGNAC,Appartement,1500.0
19260,TREIGNAC,Maison,1184.6153846153843
19270,DONZENAC,Maison,1544.6522556390978
19270,SADROC,Maison,3814.814814814815
19270,SAINTE FEREOLE,Appartement,1094.2028985507247
19270,SAINTE FEREOLE,Maison,1496.2406015037593
19270,USSAC,Appartement,1615.5368629391392
19270,USSAC,Maison,1720.7266843189173
19290,PEYRELEVADE,Maison,1052.3333333333333
19290,SAINT-GERMAIN-LAVOLPS,Maison,1254.0
19290,SORNAC,Maison,1241.269841269841
19300,DARNETS,Maison,1181.8181818181818
19300,EGLETONS,Appartement,1342.1052631578948
19300,EGLETONS,Maison,1094.7448979591836
19300,MONTAIGNAC-ST-HIPPOLYTE,Maison,1210.5263157894738
19300,MOUSTIER-VENTADOUR,Maison,1365.2482269503546
19300,PERET BEL AIR,Maison,1796.875
19300,ROSIERS-D EGLETONS,Maison,1298.4953100573216
19300,SAINT-YRIEIX-LE-DEJALAT,Maison,1330.0165837479271
19300,SOUDEILLES,Maison,1065.359477124183
19310,AYEN,Maison,1358.3333333333335
19310,BRIGNAC-LA-PLAINE,Maison,1401.5151515151515
19310,LOUIGNAC,Maison,2012.9353233830843
19310,PERPEZAC-LE-BLANC,Maison,4861.38782051282
19310,YSSANDON,Maison,1580.8891992551212
19320,ARGENTAT-SUR-DORDOGNE,Maison,1523.943661971831
19320,CHAMPAGNAC-LA-NOAILLE,Maison,1461.5384615384614
19320,CLERGOUX,Maison,1271.793054571226
19320,GUMOND,Maison,1209.090909090909
19320,MARCILLAC-LA-CROISILLE,Maison,1183.098591549296
19320,SAINT-MARTIN-LA-MEANNE,Maison,1423.076923076923
19320,SAINT-MERD-DE-LAPLEAU,Maison,2732.3725055432374
19320,SAINT-PARDOUX-LA-CROISILLE,Maison,1071.428571428571
19330,CHAMEYRAT,Maison,1160.7142857142858
19330,FAVARS,Maison,2083.333333333333
19330,SAINT MEXANT,Maison,1728.1048985650668
19330,SAINT-GERMAIN-LES-VERGNES,Appartement,1052.6315789473683
19330,SAINT-GERMAIN-LES-VERGNES,Maison,1436.3636363636365
19340,LAMAZIERE-HAUTE,Maison,1583.3333333333333
19340,MERLINES,Maison,1283.132530120482
19340,MONESTIER MERLINES,Maison,1378.571428571429
19350,CHABRIGNAC,Maison,1189.795918367347
19350,CONCEZE,Maison,1393.4426229508197
19350,JUILLAC,Maison,1454.5454545454545
19360,COSNAC,Maison,1354.8711755233494
19360,DAMPNIAT,Maison,1337.2913992297817
19360,MALEMORT,Appartement,1281.7307692307693
19360,MALEMORT,Maison,1698.9473684210527
19370,CHAMBERET,Maison,1180.6642323074248
19380,ALBUSSAC,Maison,1650.6024096385545
19380,FORGES,Maison,1453.5230352303524
19380,NEUVILLE,Maison,1386.6666666666667
19380,SAINT-BONNET-ELVERT,Maison,1658.3333333333333
19380,SAINT-CHAMANT,Maison,1344.5555555555557
19380,SAINT-SYLVAIN,Maison,1442.1052631578948
19390,BEAUMONT,Maison,1285.7142857142858
19390,CHAUMEIL,Maison,1244.4444444444443
19390,SAINT-AUGUSTIN,Maison,1087.5
19400,ARGENTAT-SUR-DORDOGNE,Maison,1520.0
19400,HAUTEFAGE,Maison,1690.0
19400,MONCEAUX-SUR-DORDOGNE,Maison,1754.9261083743843
19400,SAINT-HILAIRE-TAURIEUX,Maison,1530.701754385965
19400,SAINT-MARTIAL-ENTRAYGUES,Maison,1214.2857142857142
19410,ESTIVAUX,Maison,1296.2962962962963
19410,ORGNAC-SUR-VEZERE,Maison,1767.4418604651162
19410,PERPEZAC-LE-NOIR,Maison,2063.2183908045977
19410,VIGEOIS,Maison,1093.5897435897436
19430,BASSIGNAC-LE-BAS,Maison,1551.7241379310344
19430,CAMPS-SAINT-MATHURIN-LEOBAZEL,Maison,1160.7142857142856
19430,GOULLES,Maison,1318.2518290335001
19430,MERCOEUR,Maison,1166.6666666666667
19450,CHAMBOULIVE,Maison,1583.3333333333333
19460,NAVES,Maison,1353.0312384244967
19470,LE LONZAC,Maison,1357.142857142857
19490,SAINTE FORTUNADE,Maison,1674.3055555555557
19500,BRANCEILLES,Maison,1632.65306122449
19500,CHAUFFOUR-SUR-VELL,Maison,1359.5505617977528
19500,COLLONGES-LA-ROUGE,Maison,1493.0555555555557
19500,CUREMONTE,Maison,1625.0
19500,JUGEALS-NAZARETH,Maison,2081.366279069768
19500,LAGLEYGEOLLE,Maison,1057.9710144927535
19500,LIGNEYRAC,Maison,2291.4880952380954
19500,LOSTANGES,Maison,1639.3034825870645
19500,MARCILLAC-LA-CROZE,Maison,1451.9880174291939
19500,MEYSSAC,Appartement,3653.6585365853657
19500,MEYSSAC,Maison,1507.6923076923076
19500,NOAILHAC,Maison,1766.6666666666665
19500,SAINT-JULIEN-MAUMONT,Maison,2325.5813953488373
19500,ST-BAZILE-DE-MEYSSAC,Maison,1588.785046728972
19500,TURENNE,Maison,1309.1891891891892
19510,LAMONGERIE,Maison,1875.0
19510,MASSERET,Maison,1164.9484536082475
19510,MEILHARDS,Maison,3525.0
19510,SALON-LA-TOUR,Maison,1582.9545454545455
19520,CUBLAC,Maison,1531.6455696202531
19520,MANSAC,Maison,1700.0
19550,LAPLEAU,Maison,1316.6666666666667
19550,SAINT-HILAIRE-FOISSAC,Maison,1154.9295774647887
19550,SOURSAC,Maison,1185.7843137254902
19560,SAINT-HILAIRE-PEYROUX,Maison,1208.2371932845458
19600,CHARTRIER-FERRIERE,Maison,1245.2830188679245
19600,CHASTEAUX,Maison,1205.3135888501743
19600,LARCHE,Appartement,1477.2727272727273
19600,LARCHE,Maison,1607.142857142857
19600,LISSAC-SUR-COUZE,Maison,1908.4886363636363
19600,NESPOULS,Maison,1266.9425087108016
19600,NOAILLES,Maison,2126.865671641791
19600,SAINT-CERNIN-DE-LARCHE,Maison,1648.3516483516485
19600,SAINT-PANTALEON-DE-LARCHE,Appartement,1671.7817561807333
19600,SAINT-PANTALEON-DE-LARCHE,Maison,1679.1756118505796
19700,LAGRAULIERE,Maison,1364.030303030303
19700,SAINT-CLEMENT,Maison,2091.345794392523
19700,SAINT-JAL,Maison,1550.0
19700,SAINT-SALVADOUR,Maison,1437.5
19700,SEILHAC,Maison,1298.076923076923
19800,BAR,Maison,1552.6315789473683
19800,CORREZE,Maison,1349.3150684931506
21000,DIJON,Appartement,2227.7936227951154
21000,DIJON,Maison,2973.333333333333
21110,AISEREY,Maison,1913.0434782608693
21110,BESSEY-LES-CITEAUX,Maison,2059.309210526316
21110,BRETENIERE,Maison,2442.8494623655915
21110,CESSEY-SUR-TILLE,Maison,1986.0681114551085
21110,CHAMBEIRE,Maison,1898.0475164203613
21110,COLLONGES-ET-PREMIERES,Maison,1517.0454545454545
21110,FAUVERNEY,Maison,1931.746031746032
21110,GENLIS,Appartement,1132.618411000764
21110,GENLIS,Maison,2097.0873786407765
21110,IZEURE,Maison,2053.115942028985
21110,IZIER,Maison,1665.6832298136646
21110,LONGCHAMP,Maison,1838.372340425532
21110,LONGEAULT-PLUVAULT,Maison,2183.75
21110,LONGECOURT-EN-PLAINE,Maison,2185.538236077804
21110,MAGNY-SUR-TILLE,Maison,2299.212598425197
21110,PLUVET,Maison,2003.7614678899083
21110,ROUVRES-EN-PLAINE,Maison,2113.40206185567
21110,TART,Maison,1626.0162601626016
21110,THOREY EN PLAINE,Maison,2297.297297297297
21120,CHAIGNAY,Maison,2076.6
21120,COURTIVRON,Maison,1336.0
21120,GEMEAUX,Maison,1911.9756097560976
21120,IS SUR TILLE,Appartement,3173.913043478261
21120,IS SUR TILLE,Maison,2220.365418894831
21120,LUX,Maison,1144.8293963254594
21120,MARCILLY-SUR-TILLE,Maison,1887.7551020408164
21120,MAREY-SUR-TILLE,Maison,1234.567901234568
21120,PICHANGES,Maison,1681.8181818181818
21120,SAULX-LE-DUC,Maison,1386.6666666666667
21120,SPOY,Maison,1760.9477635283079
21120,TARSUL,Maison,1300.0
21120,TIL-CHATEL,Appartement,1187.05035971223
21120,TIL-CHATEL,Maison,1223.7972508591065
21121,AHUY,Appartement,2585.7142857142853
21121,AHUY,Maison,2561.363636363636
21121,DAIX,Appartement,2628.2051282051284
21121,DAIX,Maison,3893.5969868173256
21121,FONTAINE-LES-DIJON,Appartement,2107.1428571428573
21121,FONTAINE-LES-DIJON,Maison,3182.769726247987
21121,HAUTEVILLE-LES-DIJON,Maison,3050.63025210084
21130,ATHEE,Maison,1886.2762237762236
21130,AUXONNE,Appartement,1582.5892857142856
21130,AUXONNE,Maison,1663.888888888889
21130,CHAMPDOTRE,Maison,1235.0524475524476
21130,FLAMMERANS,Maison,1504.3290043290044
21130,LABERGEMENT-LES-AUXONNE,Maison,1620.9150326797385
21130,LES MAILLYS,Maison,1514.2857142857144
21130,PONCEY-LES-ATHEE,Maison,1583.3333333333333
21130,TILLENAY,Maison,1425.0
21130,TRECLUN,Maison,1498.5185185185185
21130,VILLERS-LES-POTS,Maison,1781.25
21140,LANTILLY,Maison,1062.5
21140,LE-VAL-LARREY,Maison,2703.9473684210525
21140,MAGNY-LA-VILLE,Maison,1380.597014925373
21140,PONT-ET-MASSENE,Maison,2600.0
21140,SEMUR-EN-AUXOIS,Appartement,1767.9195804195806
21140,SEMUR-EN-AUXOIS,Maison,1413.0434782608695
21150,BUSSY-LE-GRAND,Maison,2145.0
21150,FLAVIGNY-SUR-OZERAIN,Appartement,2666.6666666666665
21150,FLAVIGNY-SUR-OZERAIN,Maison,1521.9230769230767
21150,MENETREUX-LE-PITOIS,Maison,2430.769230769231
21150,VENAREY-LES-LAUMES,Appartement,1622.0
21150,VENAREY-LES-LAUMES,Maison,1539.855072463768
21160,CORCELLES-LES-MONTS,Maison,2029.1666666666665
21160,COUCHEY,Maison,2399.2896127523177
21160,MARSANNAY LA COTE,Maison,2384.7947789634145
21160,PERRIGNY-LES-DIJON,Appartement,2745.8557255064075
21160,PERRIGNY-LES-DIJON,Maison,2666.6666666666665
21170,CHARREY-SUR-SAONE,Maison,1510.6382978723404
21170,ECHENON,Maison,1266.6666666666667
21170,FRANXAULT,Maison,1419.354838709677
21170,LOSNE,Maison,1570.5882352941176
21170,SAINT-JEAN-DE-LOSNE,Appartement,1161.111111111111
21170,SAINT-JEAN-DE-LOSNE,Maison,1055.5555555555557
21170,SAINT-SYMPHORIEN-SUR-SAONE,Maison,1313.2352941176468
21170,SAINT-USAGE,Maison,1553.3333333333333
21170,TROUHANS,Maison,1379.4642857142856
21190,AUXEY-DURESSES,Maison,1614.0350877192982
21190,CORCELLES-LES-ARTS,Maison,2172.1311475409834
21190,MERCEUIL,Maison,2066.887226697353
21190,MEURSAULT,Maison,2216.6666666666665
21190,NANTOUX,Maison,3533.333333333333
21190,SAINT-AUBIN,Maison,2156.7242281527992
21200,BEAUNE,Appartement,2036.4165890027957
21200,BEAUNE,Maison,2315.7894736842104
21200,BLIGNY-LES-BEAUNE,Maison,2538.4615384615386
21200,CHEVIGNY-EN-VALIERE,Maison,1216.2162162162165
21200,COMBERTAULT,Maison,1840.0
21200,MEURSANGES,Maison,2056.451612903226
21200,MONTAGNY-LES-BEAUNE,Maison,2070.6501490312967
21200,RUFFEY-LES-BEAUNE,Maison,2306.8765096618354
21200,SAINTE-MARIE-LA-BLANCHE,Appartement,1375.0
21200,SAINTE-MARIE-LA-BLANCHE,Maison,2180.555555555556
21210,CHAMPEAU EN MORVAN,Maison,3376.6233766233768
21210,MOLPHEY,Maison,1937.5
21210,SAULIEU,Maison,1629.2134831460671
21220,BEVY,Maison,1457.4107142857144
21220,CHAMBOEUF,Maison,3389.2156862745096
21220,CHAMBOLLE-MUSIGNY,Maison,1844.155844155844
21220,CURLEY,Maison,2598.5915492957747
21220,CURTIL-VERGY,Maison,1275.0
21220,FIXIN,Maison,2587.65752409192
21220,GEVREY CHAMBERTIN,Appartement,2161.1521739130435
21220,GEVREY CHAMBERTIN,Maison,2482.758620689656
21220,L'ETANG VERGY,Maison,2323.2136279926335
21220,MESSANGES,Maison,1452.671755725191
21220,MOREY-SAINT-DENIS,Maison,1415.666278166278
21220,SAINT-PHILIBERT,Maison,2278.91156462585
21220,SEMEZANGES,Maison,1466.2162162162165
21230,ALLEREY,Maison,2589.097744360902
21230,ARNAY-LE DUC,Maison,1064.516129032258
21230,CLOMOT,Maison,1652.9411764705883
21230,LACANCHE,Maison,1120.625
21230,MIMEURE,Maison,1241.071428571429
21230,SAINT-PRIX-LES-ARNAY,Maison,1743.75
21230,VIEVY,Maison,1254.6666666666667
21240,TALANT,Appartement,1980.0785634118965
21240,TALANT,Maison,3000.0
21250,AUVILLARS-SUR-SAONE,Maison,1513.157894736842
21250,BROIN,Maison,1821.7391304347825
21250,CHAMBLANC,Maison,1975.0
21250,CORGENGOUX,Maison,2262.239755452743
21250,GLANON,Maison,2180.851063829787
21250,LABRUYERE,Maison,1500.0
21250,LANTHES,Maison,1448.2758620689656
21250,LECHATELET,Maison,1552.6315789473683
21250,PAGNY-LA-VILLE,Maison,1395.3488372093022
21250,SEURRE,Appartement,1178.571428571429
21250,SEURRE,Maison,1532.8947368421054
21250,TICHEY,Maison,1732.9545454545455
21250,VILLY-LE-MOUTIER,Maison,1181.8181818181818
21260,BOUSSENOIS,Maison,1235.2941176470588
21260,CHAZEUIL,Maison,1200.0
21260,SELONGEY,Maison,1493.3333333333333
21260,VERONNES,Maison,1278.1954887218046
21270,BINGES,Appartement,6140.350877192983
21270,BINGES,Maison,2820.5128205128203
21270,ETEVAUX,Maison,1002.5806451612904
21270,HEUILLEY-SUR-SAONE,Maison,1384.2848970251716
21270,MAXILLY-SUR-SAONE,Maison,1111.111111111111
21270,MONTMANCON,Maison,2877.1428571428573
21270,PONTAILLER-SUR-SAONE,Maison,1594.2028985507247
21270,SAINT-SAUVEUR,Maison,1361.3333333333333
21270,SOISSONS-SUR-NACEY,Maison,1236.3636363636365
21270,TALMAY,Maison,1206.896551724138
21270,VONGES,Maison,1045.4545454545455
21300,CHENOVE,Appartement,1730.357142857143
21300,CHENOVE,Maison,1934.782608695652
21310,ARCEAU,Maison,1948.8811728395062
21310,BEIRE-LE-CHATEL,Appartement,1759.493670886076
21310,BEIRE-LE-CHATEL,Maison,2069.3069306930693
21310,BELLENEUVE,Maison,1478.571428571429
21310,BEZE,Maison,1662.9213483146068
21310,BLAGNY-SUR-VINGEANNE,Maison,2222.222222222222
21310,CHAMPAGNE-SUR-VINGEANNE,Maison,1421.938775510204
21310,MIREBEAU-SUR-BEZE,Appartement,1062.5
21310,MIREBEAU-SUR-BEZE,Maison,1878.3488063660477
21310,NOIRON-SUR-BEZE,Maison,1365.8536585365853
21310,SAVOLLES,Maison,1354.423076923077
21310,TANAY,Maison,1191.6666666666667
21310,VIEVIGNE,Maison,1162.7906976744189
21320,CHAZILLY,Maison,1833.3333333333333
21320,CREANCEY,Maison,1295.0819672131147
21320,ESSEY,Maison,1341.4634146341464
21320,MARCILLY-OGNY,Maison,1555.5555555555557
21320,MONT-SAINT-JEAN,Maison,1133.3333333333333
21320,ROUVRES-SOUS-MEILLY,Maison,1083.3333333333333
21320,SAINTE-SABINE,Maison,1096.25
21320,THOISY-LE-DESERT,Maison,2135.135135135135
21340,AUBIGNY-LA-RONCE,Maison,1772.8
21340,BAUBIGNY,Maison,4252.142857142857
21340,CHANGE,Maison,1552.238805970149
21340,NOLAY,Maison,1344.7757991847243
21340,THURY,Maison,1075.268817204301
21340,VAL-MONT,Maison,1162.7906976744189
21350,AVOSNES,Maison,1047.6190476190477
21350,SAFFRES,Maison,1150.3467972256221
21350,VILLEFERRY,Maison,1747.8260869565215
21350,VITTEAUX,Maison,1125.0
21360,ANTHEUIL,Maison,1000.0
21360,BESSEY-LA-COUR,Maison,1166.6666666666667
21360,BLIGNY-SUR-OUCHE,Maison,1609.783420463032
21360,CRUGEY,Maison,1700.0
21360,LA BUSSIERE SUR OUCHE,Maison,1137.9310344827586
21360,LUSIGNY-SUR-OUCHE,Maison,1554.3478260869565
21360,PAINBLANC,Maison,1463.4146341463415
21370,LANTENAY,Maison,2272.7272727272725
21370,PASQUES,Maison,2514.814814814815
21370,PLOMBIERES-LES-DIJON,Appartement,2335.56393442623
21370,PLOMBIERES-LES-DIJON,Maison,2167.7927927927926
21370,PRENOIS,Maison,2597.826086956521
21370,VELARS-SUR-OUCHE,Appartement,1658.8414634146343
21370,VELARS-SUR-OUCHE,Maison,1772.944896115628
21380,ASNIERES-LES-DIJON,Appartement,1582.089552238806
21380,ASNIERES-LES-DIJON,Maison,2824.9945887445892
21380,MARSANNAY-LE-BOIS,Maison,1594.5945945945946
21380,MESSIGNY-ET-VANTOUX,Appartement,2050.6329113924053
21380,MESSIGNY-ET-VANTOUX,Maison,1675.4057428214733
21390,CLAMEREY,Maison,1411.0169491525423
21390,LE-VAL-LARREY,Maison,1024.0963855421687
21390,MARCIGNY-SOUS-THIL,Maison,1315.7894736842106
21390,PRECY-SOUS-THIL,Maison,1363.6363636363635
21400,AMPILLY-LE-SEC,Maison,1096.75
21400,CHATILLON SUR SEINE,Appartement,2542.3728813559323
21400,CHATILLON SUR SEINE,Maison,1130.0
21400,MONTLIOT-ET-COURCELLES,Maison,1574.915824915825
21400,PUITS,Maison,1786.6666666666667
21400,SAINTE-COLOMBE-SUR-SEINE,Maison,1556.021505376344
21410,AGEY,Maison,1833.3333333333333
21410,FLEUREY-SUR-OUCHE,Maison,2378.048780487805
21410,MALAIN,Maison,1666.6666666666667
21410,PRALON,Maison,1423.529411764706
21410,SAINT-VICTOR-SUR-OUCHE,Maison,1638.4615384615386
21410,SAINTE-MARIE-SUR-OUCHE,Maison,1181.6333333333334
21420,ALOXE-CORTON,Maison,1312.5
21420,ECHEVRONNE,Maison,1653.225806451613
21420,SAVIGNY-LES-BEAUNE,Maison,2500.0
21430,BARD-LE-REGULIER,Maison,1006.4606741573034
21430,BRAZEY-EN-MORVAN,Maison,1796.4071856287426
21430,MANLAY,Maison,1086.9565217391305
21430,MARCHESEUIL,Maison,1598.2222222222222
21430,MENESSAIRE,Maison,1384.6153846153843
21440,LAMARGELLE,Maison,2000.0
21440,LERY,Maison,1049.4791666666665
21440,PELLEREY,Maison,1276.595744680851
21440,SAINT-MARTIN-DU-MONT,Maison,1210.6875
21450,SAINT-MARC-SUR-SEINE,Maison,1511.6279069767445
21460,COURCELLES-FREMOY,Maison,1422.680412371134
21460,EPOISSES,Maison,1356.3829787234042
21460,TOUTRY,Maison,1135.9223300970873
21470,BRAZEY-EN-PLAINE,Appartement,1285.7142857142858
21470,BRAZEY-EN-PLAINE,Maison,1787.7551020408164
21490,BELLEFOND,Maison,2105.555555555556
21490,BRETIGNY,Appartement,1809.5238095238096
21490,BRETIGNY,Maison,3272.593974940016
21490,BROGNON,Maison,2934.131736526946
21490,CLENAY,Maison,2623.188405797101
21490,FLACEY,Maison,1875.0
21490,NORGES-LA-VILLE,Appartement,1831.1688311688315
21490,NORGES-LA-VILLE,Maison,2750.0
21490,RUFFEY-LES-ECHIREY,Maison,2287.615894039735
21490,SAINT JULIEN,Maison,2138.5542168674697
21490,VAROIS ET CHAIGNOT,Maison,2067.66917293233
21500,ATHIE,Maison,1046.1538461538462
21500,MARMAGNE,Maison,1373.6263736263736
21500,MONTBARD,Maison,1577.1739130434785
21500,MONTIGNY MONTFORT,Maison,1545.4545454545455
21500,TOUILLON,Maison,1181.41592920354
21530,LA ROCHE-EN-BRENIL,Maison,1512.8003593083313
21530,SAINT-ANDEUX,Maison,1035.0877192982457
21540,BUSSY-LA-PESLE,Maison,1678.082191780822
21540,DREE,Maison,1306.6666666666667
21540,REMILLY-EN-MONTAGNE,Maison,1126.984126984127
21540,SOMBERNON,Maison,1160.0
21550,LADOIX SERRIGNY,Maison,1924.608695652174
21560,ARC-SUR-TILLE,Maison,2102.90361173085
21560,BRESSEY-SUR-TILLE,Maison,2166.822429906542
21560,COUTERNON,Appartement,2633.312933496532
21560,COUTERNON,Maison,2694.0298507462685
21560,REMILLY-SUR-TILLE,Maison,2074.285714285714
21570,BRION-SUR-OURCE,Maison,1156.862745098039
21580,AVOT,Maison,1274.5098039215686
21580,FRAIGNOT-ET-VESVROTTE,Maison,1215.3846153846157
21590,SANTENAY,Maison,1506.849315068493
21600,FENAY,Maison,2398.158415841584
21600,LONGVIC,Appartement,1735.2941176470588
21600,LONGVIC,Maison,2146.613190730838
21600,OUGES,Maison,1875.0
21610,BOURBERAIN,Maison,1176.190476190476
21630,POMMARD,Maison,1870.967741935484
21640,FLAGEY-ECHEZEAUX,Maison,2603.7078651685392
21640,GILLY-LES-CITEAUX,Maison,2841.592920353982
21640,VOUGEOT,Maison,1028.9256198347107
21690,CHAMPRENAULT,Maison,1043.7869822485206
21690,SALMAISE,Maison,1037.7358490566037
21700,AGENCOURT,Maison,1357.9710144927535
21700,ARCENANT,Maison,1938.7755102040817
21700,ARGILLY,Maison,1784.74025974026
21700,COMBLANCHIEN,Maison,1728.3950617283951
21700,CORGOLOIN,Maison,2179.48717948718
21700,MEUILLEY,Maison,1745.2830188679245
21700,NUITS-SAINT-GEORGES,Appartement,1850.108401084011
21700,NUITS-SAINT-GEORGES,Maison,1894.2857142857144
21700,PREMEAUX-PRISSEY,Maison,1583.8944011339477
21700,QUINCEY,Maison,1621.3677536231885
21760,LAMARCHE-SUR-SAONE,Maison,1488.888888888889
21800,CHEVIGNY-SAINT-SAUVEUR,Appartement,2250.0
21800,CHEVIGNY-SAINT-SAUVEUR,Maison,2615.5249529190205
21800,NEUILLY-CRIMOLOIS,Appartement,2467.5324675324673
21800,NEUILLY-CRIMOLOIS,Maison,2469.0946221919676
21800,QUETIGNY,Appartement,1689.1891891891892
21800,QUETIGNY,Maison,2271.7391304347825
21800,SENNECEY-LES-DIJON,Appartement,2855.844155844156
21800,SENNECEY-LES-DIJON,Maison,2229.177272727273
21850,SAINT-APOLLINAIRE,Appartement,2586.9565217391305
21850,SAINT-APOLLINAIRE,Maison,2634.081329035457
21910,BARGES,Maison,2003.676470588236
21910,CORCELLES-LES-CITEAUX,Maison,2260.0
21910,NOIRON-SOUS-GEVREY,Maison,2245.5
21910,SAULON-LA-CHAPELLE,Maison,2117.6470588235293
21910,SAULON-LA-RUE,Appartement,2376.315789473684
21910,SAULON-LA-RUE,Maison,2452.054794520548
22000,SAINT-BRIEUC,Appartement,1426.4428412874581
22000,SAINT-BRIEUC,Maison,1613.861386138614
22100,AUCALEUC,Maison,1520.4545454545455
22100,BOBITAL,Maison,1921.3943950786056
22100,BRUSVILY,Maison,1685.3932584269662
22100,CALORGUEN,Maison,1648.7117552334944
22100,DINAN,Appartement,2043.4782608695648
22100,DINAN,Maison,2239.864864864865
22100,LANVALLAY,Appartement,2244.8979591836733
22100,LANVALLAY,Maison,1803.1020220588234
22100,LE HINGLE,Maison,1646.5928270042193
22100,QUEVERT,Appartement,1667.4603174603176
22100,QUEVERT,Maison,1862.686567164179
22100,SAINT-CARNE,Maison,1860.0
22100,SAINT-HELEN,Maison,1794.6841294298924
22100,SAINT-SAMSON-SUR-RANCE,Maison,1921.3022301973856
22100,TADEN,Appartement,1449.7727272727273
22100,TADEN,Maison,1676.056338028169
22100,TRELIVAN,Appartement,1775.0
